city,state,lat,lon
Strafford,NH,43.257919,-71.17701
Strafford,VT,43.890244,-72.39364
Strandburg,SD,45.014788,-96.78889
Strandquist,MN,48.472648,-96.5018
Strang,NE,40.409283,-97.58391
Strang,OK,36.412084,-95.12924
Strange Creek,WV,38.55291,-80.86928
Strasburg,CO,39.776934,-104.30997
Strasburg,IL,39.354837,-88.63491
Strasburg,MO,38.760865,-94.16376
Strasburg,ND,46.094998,-100.24342
Strasburg,OH,40.59712,-81.53098
Strasburg,PA,39.9656,-76.17781
Strasburg,VA,39.0387935,-78.38051
Stratford,CA,36.177361,-119.82042
Stratford,CT,41.20077966666667,-73.132621
Stratford,IA,42.2735345,-93.91682800000001
Stratford,NJ,39.829014,-75.01371
Stratford,NY,43.180412,-74.66524
Stratford,OK,34.793533,-96.97738
Stratford,SD,45.287179,-98.27899
Stratford,TX,36.28116,-102.02187
Stratford,VA,38.121793,-76.79025
Stratford,WA,47.417461,-119.28312
Stratford,WI,44.793747,-90.06026
Stratham,NH,43.015756,-70.90192
Strathcona,MN,48.565391,-96.07014
Strathmere,NJ,39.197394,-74.65699
Strathmore,CA,36.141864,-119.09411
Strattanville,PA,41.221629,-79.28293
Stratton,CO,39.29782,-102.59745
Stratton,ME,45.137607,-70.44606
Stratton,NE,40.150605,-101.23375
Stratton,OH,40.523054,-80.6294
Straughn,IN,39.838735,-85.28409
Strausstown,PA,40.492053,-76.1841
Strawberry,AR,35.961971,-91.33713
Strawberry,CA,38.184096,-120.021342
Strawberry Plains,TN,36.04051,-83.67934
Strawberry Point,IA,42.697689,-91.51505
Strawberry Valley,CA,39.584801,-121.08762
Strawn,IL,40.653799,-88.39026
Strawn,TX,32.628147,-98.48517
Streamwood,IL,42.023977,-88.17657
Streator,IL,41.129482,-88.83666
Street,MD,39.661905,-76.35166
Streeter,ND,46.631342,-99.39898
Streetman,TX,31.889748,-96.25435
Streetsboro,OH,41.249405,-81.34404
Stringer,MS,31.857399,-89.2469
Stringtown,OK,34.491359,-95.94157
Stroh,IN,41.583493,-85.199186
Stromsburg,NE,41.113813,-97.60295
Strong,AR,33.123334,-92.34988
Strong,ME,44.822625,-70.21778
Strong City,KS,38.415712,-96.50104
Stronghurst,IL,40.727428,-90.91347
Strongs,MI,46.387377,-84.966792
Strongstown,PA,40.536405,-78.89205
Strongsville,OH,41.312752,-81.83197
Stroud,OK,35.744531,-96.66342
Stroudsburg,PA,40.98314,-75.26026
Struble,IA,42.837641,-96.178616
Strum,WI,44.545046,-91.38753
Strunk,KY,36.631706,-84.42183
Struthers,OH,41.051255,-80.59512
Stryker,MT,48.68464,-114.74914
Stryker,OH,41.491112,-84.40709
Strykersville,NY,42.720756,-78.43429
Stuart,FL,27.17564775,-80.230513
Stuart,IA,41.500086,-94.32731
Stuart,NE,42.591725,-99.13746
Stuart,OK,34.858091,-96.09233
Stuart,VA,36.655575,-80.23909
Stuarts Draft,VA,38.01473,-79.02733
Studio City,CA,33.965225000000004,-118.346476
Studley,VA,37.772187,-77.45264
Stump Creek,PA,41.012739,-78.83719
Stumpy Point,NC,35.698493,-75.772775
Sturbridge,MA,42.104581,-72.08584
Sturdivant,MO,37.101911,-90.0292
Sturgeon,MO,39.208685,-92.29136
Sturgeon,PA,40.378997,-80.21184
Sturgeon Bay,WI,44.844133,-87.38044
Sturgeon Lake,MN,46.379971,-92.82748
Sturgis,KY,37.558719,-87.99632
Sturgis,MI,41.822244,-85.43234
Sturgis,MS,33.3392305,-89.0249015
Sturgis,SD,44.409616,-103.46597
Sturkie,AR,36.479925,-91.8863
Sturtevant,WI,42.699169,-87.91692
Stuttgart,AR,34.479852,-91.53854
Stuttgart,KS,39.799148,-99.45494
Stuyvesant,NY,42.377829,-73.75943
Stuyvesant Falls,NY,42.343986,-73.73477
Suamico,WI,44.640367,-88.03732
Subiaco,AR,35.306084,-93.57336
Sublette,IL,41.638122,-89.26889
Sublette,KS,37.525821,-100.84391
Sublime,TX,29.487564,-96.794605
Sublimity,OR,44.850245,-122.7645
Suburb Maryland Fac,MD,39.143979,-77.207617
Succasunna,NJ,40.855549,-74.65251
Success,AR,36.460317,-90.70524
Success,MO,37.465392,-92.09651
Suches,GA,34.731084,-84.07943
Sudan,TX,34.064746,-102.524032
Sudbury,MA,42.38532,-71.42989
Sudbury,VT,43.761499,-73.187699
Sudlersville,MD,39.201203,-75.85175
Suffern,NY,41.125695,-74.12682
Suffield,CT,41.967271499999995,-72.63388599999999
Suffolk,VA,36.778165,-76.602932625
Sugar City,CO,38.26144,-103.67101
Sugar City,ID,43.860023,-111.70879
Sugar Grove,IL,41.779939,-88.45183
Sugar Grove,NC,36.255467,-81.83002
Sugar Grove,OH,39.630003,-82.51459
Sugar Grove,PA,41.977253,-79.33007
Sugar Grove,VA,36.790265,-81.37541
Sugar Grove,WV,38.482224,-79.33161
Sugar Hill,NH,44.23,-71.78
Sugar Land,TX,29.5764008,-95.68389880000001
Sugar Loaf,NY,41.323172,-74.288565
Sugar Run,PA,41.600392,-76.24243
Sugar Tree,TN,35.77928,-88.02646
Sugar Valley,GA,34.574804,-85.02482
Sugarcreek,OH,40.503332,-81.64879
Sugarloaf,CA,34.244448,-116.82962
Sugarloaf,PA,40.99118,-76.09565
Sugarloaf Shores,FL,24.664649,-81.565319
Sugartown,LA,30.811926,-93.00582
Suisun City,CA,38.231364,-122.05414
Suitland,MD,38.836613,-76.8962615
Sula,MT,45.887807,-113.84407
Sulligent,AL,33.864591,-88.13117
Sullivan,IL,39.582494,-88.6021
Sullivan,IN,39.090479,-87.40667
Sullivan,KY,37.493997,-87.932773
Sullivan,ME,44.528094,-68.22333
Sullivan,MO,38.200244,-91.14089
Sullivan,NH,43.009728,-72.19383
Sullivan,OH,41.038842,-82.21779
Sullivan,WI,43.015999,-88.59572
Sullivan City,TX,26.272363,-98.5587
Sullivans Island,SC,32.763456,-79.83791
Sully,IA,41.5714,-92.85941
Sulphur,IN,38.210303,-86.46657
Sulphur,KY,38.486325,-85.27425
Sulphur,LA,30.221155,-93.37141566666666
Sulphur,OK,34.49284,-96.98606
Sulphur Bluff,TX,33.323467,-95.39168
Sulphur Rock,AR,35.785607,-91.47502
Sulphur Springs,AR,36.484548,-94.46911
Sulphur Springs,IN,40.005999,-85.44341
Sulphur Springs,OH,40.868645,-82.875027
Sulphur Springs,TX,33.156178999999995,-95.593242
Sultan,WA,47.86527,-121.78899
Sultana,CA,36.545749,-119.33907
Sumas,WA,48.971298,-122.20146
Sumatra,FL,30.060351,-85.04477
Sumatra,MT,46.017965,-106.99199
Sumava Resorts,IN,41.167119,-87.43781
Sumerco,WV,38.219996,-81.85414
Sumerduck,VA,38.456916,-77.7009
Sumiton,AL,33.753474,-87.04756
Summer Lake,OR,42.961806,-120.77072
Summer Shade,KY,36.86322,-85.71774
Summerdale,AL,30.485351,-87.71292
Summerdale,PA,40.310088,-76.9287
Summerfield,FL,28.9945475,-82.02135949999999
Summerfield,IL,38.596948,-89.75117
Summerfield,KS,39.977047,-96.3636
Summerfield,LA,32.937726,-92.80471
Summerfield,NC,36.209976,-79.88921
Summerfield,OH,39.799978,-81.33548
Summerfield,TX,34.743735,-102.506442
Summerhill,PA,40.381332,-78.7433
Summerland,CA,34.421895,-119.60084
Summerland Key,FL,24.663121,-81.48694
Summerlee,WV,38.041293,-81.064784
Summerlin South,NV,36.129519,-115.322782
Summers,AR,36.027493,-94.50146
Summersville,KY,37.349798,-85.64536
Summersville,MO,37.184223,-91.65064
Summersville,WV,38.30696,-80.87329
Summerton,SC,33.570595,-80.33969
Summertown,GA,32.566594,-82.324475
Summertown,TN,35.43506,-87.33748
Summerville,GA,34.4871655,-85.337412
Summerville,OR,45.52535,-118.01193
Summerville,PA,41.108591,-79.19553
Summerville,SC,33.006778,-80.196318
Summit,AR,36.255295,-92.68844
Summit,IL,39.148234,-88.593764
Summit,KY,37.567134,-86.085259
Summit,MS,31.292262,-90.45228
Summit,NJ,40.690076,-74.33149599999999
Summit,NY,42.559096,-74.55282
Summit,SD,45.278474,-97.10544
Summit,UT,37.800295,-112.93517
Summit Argo,IL,41.784832,-87.81
Summit Hill,PA,40.826908,-75.8674
Summit Lake,WI,45.381803,-89.20073
Summit Point,WV,39.247155,-77.95747
Summit Station,OH,39.996516,-82.754034
Summit Station,PA,40.560225,-76.19887
Summitville,IN,40.340749,-85.64679
Summitville,NY,41.719016,-74.755373
Summitville,OH,40.679857,-80.88595
Summitville,TN,35.497637,-86.07482
Sumner,GA,31.484091,-83.73515
Sumner,IA,42.846877,-92.11188
Sumner,IL,38.732726,-87.85152
Sumner,ME,44.38382,-70.43533
Sumner,MI,43.293977,-84.79415
Sumner,MO,39.647537,-93.23128
Sumner,MS,33.970757,-90.364113
Sumner,NE,40.970793,-99.48582
Sumner,TX,33.734091,-95.76203
Sumner,WA,47.1312785,-122.1509615
Sumneytown,PA,40.327782,-75.454043
Sumpter,OR,44.744446,-118.2229
Sumrall,MS,31.376358,-89.58558
Sumter,SC,33.91608925,-80.371575000000007
Sumterville,FL,28.754347,-82.06126
Sun,LA,30.624917,-89.922694
Sun City,AZ,33.51483966666667,-112.25321333333333
Sun City,CA,33.713944,-117.20736666666667
Sun City,FL,27.871964,-82.438841
Sun City,KS,37.363445,-98.96044
Sun City Center,FL,27.716732,-82.4063455
Sun City West,AZ,33.4799455,-112.275955
Sun Prairie,WI,43.150638666666666,-89.30401366666666
Sun River,MT,47.465072,-111.79735
Sun Valley,AZ,35.285746,-110.288704
Sun Valley,CA,34.0053415,-118.33714599999999
Sun Valley,ID,43.6712645,-114.257025
Sun Valley,NV,39.59218,-119.77467
Sunapee,NH,43.412639999999996,-72.0894945
Sunbright,TN,36.262842,-84.66549
Sunburg,MN,45.344013,-95.22335
Sunburst,MT,48.881178,-111.91516
Sunbury,NC,36.440509,-76.60411
Sunbury,OH,40.270926,-82.84501
Sunbury,PA,40.856105,-76.77124
Suncook,NH,43.152469,-71.43654
Sundance,WY,44.3925825,-104.384649
Sunderland,MA,42.449978,-72.56302
Sunderland,MD,38.668765,-76.58648
Sundown,NY,41.881485,-74.430063
Sundown,TX,33.45798,-102.48829
Sunfield,MI,42.759217,-84.98054
Sunflower,AL,31.373999,-87.99791
Sunflower,MS,33.555234,-90.51367
Sunland,CA,34.0239075,-118.30876599999999
Sunland Park,NM,31.819951,-106.596823
Sunman,IN,39.240684,-85.08587
Sunny Side,GA,33.345253,-84.289814
Sunnyside,FL,30.252531,-85.942389
Sunnyside,NY,40.743796,-73.91949
Sunnyside,UT,39.661026,-110.58819
Sunnyside,WA,46.342102,-119.99
Sunnyvale,CA,37.3170755,-121.91616499999999
Sunnyvale,TX,32.803646,-96.56965
Sunol,CA,37.593883,-121.88281
Sunray,TX,36.057372,-101.76599
Sunrise Beach,MO,38.156071,-92.75899
Sunset,LA,30.394648,-92.07786
Sunset,ME,44.214927,-68.7769
Sunset,SC,34.95424,-82.8484
Sunset,TX,33.446897,-97.77217
Sunset Beach,CA,33.718167,-118.07179
Sunset Beach,NC,33.885203,-78.51224
Sunshine,LA,30.287104,-91.15362
Sunspot,NM,32.8672,-105.781129
Supai,AZ,36.198652,-112.51013
Superior,AZ,33.282955,-111.105075
Superior,IA,43.432156,-94.94569
Superior,MT,47.113918,-114.84507
Superior,NE,40.03686,-98.07828
Superior,WI,46.684273,-92.09474
Superior,WY,41.761851,-108.97139
Suplee,PA,39.983153,-75.748055
Supply,NC,33.974251,-78.30961
Suquamish,WA,47.735065,-122.55751
Surfside,CA,33.72975,-118.0863
Surgoinsville,TN,36.51276,-82.83526
Suring,WI,45.047766,-88.37913
Surprise,AZ,33.4846948,-112.32418799999999
Surprise,NE,41.106694,-97.30554
Surprise,NY,42.393192,-73.96763
Surrency,GA,31.715778,-82.19784
Surrey,ND,48.271451,-101.11174
Surry,ME,44.490635,-68.50085
Surry,VA,37.14051,-76.74342
Surveyor,WV,37.764498,-81.3169
Susan,VA,37.357742,-76.30136
Susanville,CA,40.460507,-120.670491
Susquehanna,PA,41.944334,-75.57241
Sussex,NJ,41.229754,-74.60203
Sussex,VA,36.945667,-77.253913
Sussex,WI,43.14004,-88.22641
Sutersville,PA,40.237582,-79.80038
Sutherland,IA,42.996361,-95.4558
Sutherland,NE,41.194109,-101.17899
Sutherland,VA,37.191579,-77.56682
Sutherland Springs,TX,29.273819,-98.05424
Sutherlin,OR,43.397697,-123.27314
Sutherlin,VA,36.635902,-79.1968
Sutter,CA,39.16855,-121.76465
Sutter,IL,40.240004,-91.35197
Sutter Creek,CA,38.394464,-120.79015
Sutton,AK,61.751348,-148.69632
Sutton,MA,42.131028,-71.75121
Sutton,ND,47.399657,-98.44052
Sutton,NE,40.60552,-97.8569095
Sutton,VT,44.670373,-72.0277675
Sutton,WV,38.641439,-80.67497
Suttons Bay,MI,44.993085,-85.63635
Suwanee,GA,34.052698,-84.07485
Suwannee,FL,29.330426,-83.14401
Swain,NY,42.473556,-77.89514
Swainsboro,GA,32.605196,-82.3391
Swaledale,IA,42.97779,-93.32768
Swampscott,MA,42.474409,-70.90588
Swan,IA,41.449489,-93.31782
Swan Lake,MS,33.929206,-90.188462
Swan Lake,NY,41.736523,-74.82634
Swan River,MN,47.061875,-93.20456
Swan Valley,ID,43.450364,-111.33201
Swanlake,ID,42.305798,-111.96206
Swannanoa,NC,35.60243,-82.40531
Swanquarter,NC,35.452071,-76.27892
Swans Island,ME,44.161589,-68.44607
Swansboro,NC,34.69771,-77.10614
Swansea,MA,41.741551,-71.21433
Swansea,SC,33.734171,-81.07563
Swanton,MD,39.484412,-79.20856
Swanton,NE,40.400494,-97.09357
Swanton,OH,41.585948,-83.87384
Swanton,VT,44.930163,-73.12099
Swanville,MN,45.904129,-94.62373
Swanzey,NH,42.870578,-72.29978
Swarthmore,PA,39.897562,-75.34658
Swartswood,NJ,41.10289,-74.850759
Swartz,LA,32.490777,-92.159354
Swartz Creek,MI,42.950128,-83.82612
Swatara,MN,46.878205,-93.70721
Swayzee,IN,40.504346,-85.82678
Swea City,IA,43.392985,-94.31496
Swedeborg,MO,37.81186,-92.217391
Swedesboro,NJ,39.753088,-75.32687
Swedesburg,IA,41.103879,-91.54664
Sweeden,KY,37.273726,-86.27499
Sweeny,TX,29.055954,-95.71344
Sweet,ID,44.017756,-116.31264
Sweet Briar,VA,37.556248,-79.08249
Sweet Grass,MT,48.979905,-111.92471
Sweet Home,AR,34.687292,-92.2399
Sweet Home,OR,44.391863,-122.72856
Sweet Home,TX,29.347975,-96.900331
Sweet Springs,MO,38.982222,-93.40798
Sweet Valley,PA,41.310649,-76.19316
Sweet Water,AL,32.114999,-87.90187
Sweetser,IN,40.569731,-85.76697
Sweetwater,OK,35.458562,-99.87143
Sweetwater,TN,35.598659,-84.46613
Sweetwater,TX,32.465621,-100.39814
Swengel,PA,40.978059,-77.08184
Swepsonville,NC,36.021389,-79.357399
Swift,MN,48.769244,-95.747559
Swifton,AR,35.821708,-91.1314
Swiftown,MS,33.304241,-90.42665
Swiftwater,PA,41.095437,-75.3191
Swink,CO,38.015189,-103.62827
Swink,OK,34.01528,-95.20104
Swisher,IA,41.840184,-91.68552
Swiss,WV,38.243168,-81.10596
Swisshome,OR,44.127179,-123.83519
Switchback,WV,37.371122,-81.384
Switz City,IN,39.039348,-87.04871
Switzer,WV,37.793612,-81.98738
Swoope,VA,38.151767,-79.21998
Swords Creek,VA,37.077291,-81.91973
Sybertsville,PA,41.001956,-76.08117
Sycamore,AL,33.252906,-86.20523
Sycamore,GA,31.652542,-83.57934
Sycamore,IL,41.990505,-88.68704
Sycamore,KS,37.327608,-95.71842
Sycamore,OH,40.953556,-83.14177
Sycamore,PA,39.956204,-80.27779
Sycamore,SC,33.047132,-81.22185
Sycamore Valley,OH,39.654386,-81.240732
Sydney,FL,27.871964,-82.438841
Sykeston,ND,47.508095,-99.52963
Sykesville,MD,39.39667,-76.965
Sykesville,PA,41.049353,-78.81868
Sylacauga,AL,33.1616485,-86.292595
Sylmar,CA,34.0472355,-118.363851
Sylva,NC,35.37273,-83.20772
Sylvan Beach,NY,43.209147,-75.72307
Sylvan Grove,KS,39.023406,-98.40165
Sylvania,AL,34.56838,-85.79646
Sylvania,GA,32.754635,-81.63543
Sylvania,OH,41.706383,-83.7102
Sylvania,PA,41.77197,-76.521266
Sylvester,GA,31.536886,-83.86041
Sylvester,TX,32.684029,-100.1998
Sylvester,WV,38.018753,-81.55106
Sylvia,KS,37.967166,-98.41303
Symsonia,KY,36.922652,-88.5104
Syosset,NY,40.784986,-73.551171
Syracuse,IN,41.411075,-85.736
Syracuse,KS,38.022874,-101.80781
Syracuse,MO,38.675515,-92.9168
Syracuse,NE,40.656899,-96.18201
Syracuse,NY,43.04534210344828,-76.1651714137931
Syracuse,OH,38.999757,-81.97282
Syracuse,UT,41.086069,-112.06279
Syria,VA,38.509556,-78.33721
Taberg,NY,43.346517,-75.60493
Tabernash,CO,40.00167,-105.8686
Tabiona,UT,40.362986,-110.70128
Table Grove,IL,40.368358,-90.42469
Table Rock,NE,40.188015,-96.08978
Tabor,IA,40.886487,-95.67001
Tabor,SD,42.944651,-97.68587
Tabor City,NC,34.12483,-78.82187
Tacna,AZ,32.693448,-113.976313
Tacoma,WA,47.15843233333333,-122.316809
Taconic,CT,42.032012,-73.403763
Taconite,MN,47.314189,-93.38487
Tad,WV,38.296818,-81.554655
Taft,CA,35.162776,-119.4303
Taft,OK,35.763420000000004,-95.54788
Taft,TN,35.045279,-86.69047
Taft,TX,27.977641,-97.37032
Tafton,PA,41.414421,-75.18585
Taftsville,VT,43.625216,-72.47756
Taftville,CT,41.566298,-72.05148
Tahlequah,OK,35.911866,-95.00592900000001
Tahoe City,CA,39.177383,-120.14607
Tahoe Vista,CA,39.243877,-120.05437
Tahoka,TX,33.199867,-101.81949
Taholah,WA,47.32251,-124.25814
Tahoma,CA,39.037696,-120.12438
Tahuya,WA,47.433993,-123.02078
Taiban,NM,34.429099,-103.96633
Tajique,NM,34.650925,-105.880597
Takoma Park,MD,38.9079615,-76.93909149999999
Takotna,AK,62.969642,-156.10264
Talala,OK,36.527631,-95.6992
Talbert,KY,37.416002,-83.44991
Talbot,IN,40.606301,-87.310042
Talbott,TN,36.154381,-83.40946
Talbotton,GA,32.683146,-84.52243
Talco,TX,33.346151,-95.15014
Talcott,WV,37.654267,-80.72899
Talent,OR,42.227162,-122.78933
Talihina,OK,34.729815,-95.03625
Talisheek,LA,30.534785,-89.88582
Talkeetna,AK,62.298254,-149.87542
Talking Rock,GA,34.537611,-84.51135
Tall Timbers,MD,38.165432,-76.53284
Talladega,AL,33.4178275,-86.105931
Tallahassee,FL,30.469856055555557,-84.29377816666667
Tallapoosa,GA,33.74653,-85.29001099999999
Tallapoosa,MO,36.507559,-89.81877
Tallassee,AL,32.553036,-85.9136
Tallassee,TN,35.63373,-83.93138
Tallevast,FL,27.405429,-82.543519
Tallmadge,OH,41.093156,-81.42692
Tallman,NY,41.160945,-74.060826
Tallmansville,WV,38.854653,-80.15531
Tallula,IL,39.944264,-89.93366
Tallulah,LA,32.36944,-91.19651400000001
Tallulah Falls,GA,34.742007,-83.397716
Talmage,CA,39.131856,-123.16221
Talmage,KS,39.027261,-97.25917
Talmage,NE,40.537185,-96.02353
Talmage,PA,40.116846,-76.213075
Talmage,UT,40.352343,-110.46935
Talmo,GA,34.191571,-83.71124
Talmoon,MN,47.611885,-93.83267
Taloga,OK,36.033979,-98.99491
Talpa,TX,31.801928,-99.68057
Tama,IA,41.957248,-92.5765705
Tamaqua,PA,40.792315,-75.97705
Tamarack,MN,46.679313,-93.13241
Tamaroa,IL,38.127516,-89.22926
Tamassee,SC,34.898387,-83.04391
Tamiment,PA,41.340936,-75.024055
Tamms,IL,37.240381,-89.28271
Tampa,FL,27.933938967741934,-82.4588085483871
Tampa,KS,38.538684,-97.15947
Tampico,IL,41.605825,-89.77628
Tamworth,NH,43.877114500000005,-71.284515
Tanacross,AK,63.376206,-143.35699
Tanana,AK,65.172029,-152.08258
Taneytown,MD,39.665171,-77.17264
Taneyville,MO,36.739739,-93.02965
Tangent,OR,44.538801,-123.09787
Tangerine,FL,28.566338,-81.260818
Tangier,VA,37.847652,-75.99404
Tangipahoa,LA,30.875453,-90.51254
Tanner,AL,34.67373,-86.94986
Tannersville,NY,42.199479,-74.12514
Tannersville,PA,41.048423,-75.31865
Tannersville,VA,37.000956,-81.54797
Taopi,MN,43.550714,-92.65902
Taos,NM,36.414942,-105.5808
Taos Ski Valley,NM,36.575944,-105.50602
Tappahannock,VA,37.916172,-76.90656
Tappan,NY,41.025897,-73.95118
Tappen,ND,46.856925,-99.60568
Tar Heel,NC,34.742752,-78.80645
Tarawa Terrace,NC,34.74167,-77.37117
Tarboro,NC,35.905299,-77.54056
Tarentum,PA,40.61357,-79.78095
Tariff,WV,38.682668,-81.18846
Tariffville,CT,41.907114,-72.76831
Tarkio,MO,40.452497,-95.3661
Tarlton,OH,39.554697,-82.77917
Tarpley,TX,29.671077,-99.34384
Tarpon Springs,FL,28.055935666666667,-82.74810866666667
Tarrs,PA,40.172199,-79.59265
Tarrytown,GA,32.309128,-82.52255
Tarrytown,NY,41.099602000000004,-73.795103
Tarzan,TX,32.369835,-102.03317
Tarzana,CA,33.9754245,-118.421691
Tasley,VA,37.711442,-75.70044
Taswell,IN,38.355935,-86.55656
Tatamy,PA,40.740769,-75.25335
Tate,GA,34.418116,-84.38462
Tateville,KY,36.94919,-84.581482
Tatitlek,AK,60.863764,-146.68013
Tatum,NM,33.270355,-103.42377
Tatum,SC,34.645047,-79.58188
Tatum,TX,32.312616,-94.53692
Tatums,OK,34.481151,-97.46209
Taunton,MA,41.830551,-71.084971
Taunton,MN,44.598116,-96.06801
Tavares,FL,28.799017,-81.73184
Tavernier,FL,25.006349,-80.53139
Tawas City,MI,44.2583465,-83.538608
Taylor,AR,33.108043,-93.47283
Taylor,AZ,34.442667,-110.09181
Taylor,LA,32.366002,-93.101086
Taylor,MI,42.231788,-83.26481
Taylor,MO,39.925941,-91.49636
Taylor,MS,34.279282,-89.601
Taylor,ND,46.975615,-102.46219
Taylor,NE,41.826783,-99.49058
Taylor,PA,41.391279,-75.71535
Taylor,TX,30.574821,-97.40948
Taylor,WI,44.309131,-91.11676
Taylor Ridge,IL,41.406276,-90.735
Taylor Springs,IL,39.130404,-89.49298
Taylors,SC,34.935636,-82.32238
Taylors Falls,MN,45.424065,-92.68321
Taylors Island,MD,38.458374,-76.30203
Taylorstown,PA,40.16113,-80.378093
Taylorsville,CA,40.06686,-120.77442
Taylorsville,GA,34.113826,-84.97274
Taylorsville,IN,39.296605,-85.95025
Taylorsville,KY,38.045406,-85.36427
Taylorsville,MS,31.816868,-89.41533
Taylorsville,NC,35.914275,-81.2083
Taylorville,IL,39.548928,-89.29692
Tazewell,TN,36.465808,-83.52357
Tazewell,VA,37.113004,-81.50326
Tchula,MS,33.136434,-90.27065
Tea,SD,43.450592,-96.84498
Teaberry,KY,37.428801,-82.64374
Teachey,NC,34.772249,-78.01392
Teague,TX,31.625567,-96.27068
Teaneck,NJ,40.919509,-74.0471905
Teasdale,UT,38.28419,-111.53072
Teays,WV,38.475369,-81.880455
Tebbetts,MO,38.634516,-91.9766
Tecate,CA,32.8027065,-116.738193
Techny,IL,42.116377,-87.812064
Tecopa,CA,35.848556,-116.22627
Tecumseh,KS,39.020437,-95.55336
Tecumseh,MI,42.012268,-83.93878
Tecumseh,MO,36.606892,-92.26753
Tecumseh,NE,40.373895,-96.2097
Tecumseh,OK,35.231608,-96.9767
Teec Nos Pos,AZ,36.88092,-109.33634
Teeds Grove,IA,41.999113,-90.218704
Tefft,IN,41.194816,-86.968614
Tehachapi,CA,35.213539,-118.7064915
Tehama,CA,40.024337,-122.12378
Tehuacana,TX,31.752538,-96.54327
Teigen,MT,47.173641,-108.281168
Tekamah,NE,41.783203,-96.21577
Tekoa,WA,47.222328,-117.08133
Tekonsha,MI,42.09724,-84.97543
Telegraph,TX,29.956952,-100.227509
Telephone,TX,33.76225,-96.00418
Telferner,TX,28.846861,-96.88966
Telford,PA,40.32635,-75.34589
Telford,TN,36.254547,-82.55708
Tell,TX,34.391847,-100.40597
Tell City,IN,37.971622000000004,-86.73903
Teller,AK,65.250432,-166.35474
Tellico Plains,TN,35.345237,-84.27728
Telluride,CO,37.932874,-107.88874
Telogia,FL,30.184365,-84.88355
Temecula,CA,33.6016664,-116.7035388
Tempe,AZ,33.363527500000004,-111.994716625
Temperance,MI,41.773203,-83.57793
Temperanceville,VA,37.887538,-75.53645
Temple,GA,33.76324,-85.02667
Temple,ME,44.688292,-70.23773
Temple,NH,42.81949,-71.85063
Temple,OK,34.273576,-98.23377
Temple,PA,40.407243,-75.91163
Temple,TX,31.067633,-97.39560333333334
Temple Bar Marina,AZ,35.210634,-114.179228
Temple City,CA,34.101608,-118.05606
Temple Hills,MD,38.827863,-76.90874149999999
Templeton,CA,35.54464,-120.72428
Templeton,IA,41.913019,-94.93615650000001
Templeton,IN,40.512643,-87.20706
Templeton,MA,42.557796,-72.06824
Templeton,PA,40.90764,-79.45161
Templeville,MD,38.88927,-75.861191
Ten Mile,TN,35.684788,-84.67782
Ten Sleep,WY,43.885863,-107.36569
Tenafly,NJ,40.92169,-73.96482
Tenaha,TX,31.943273,-94.24291
Tenakee Springs,AK,57.777622,-135.20777
Tenants Harbor,ME,43.9464,-69.23524
Tendoy,ID,44.926709,-113.68966
Tenino,WA,46.857968,-122.8326
Tenmile,OR,43.098515,-123.55647
Tennant,IA,41.595686,-95.44193
Tennent,NJ,40.302718,-74.24928
Tennessee,IL,40.403553,-90.8834
Tennessee Colony,TX,31.80297175,-95.7124305
Tennessee Ridge,TN,36.323799,-87.77676
Tennga,GA,34.981449,-84.735233
Tennille,GA,32.89115,-82.82775
Tennyson,IN,38.132339,-87.14259
Tennyson,TX,31.716571,-100.35906
Tennyson,WI,42.689339,-90.682257
Tensed,ID,47.155827,-116.89647
Tenstrike,MN,47.690018,-94.71889
Tererro,NM,35.795217,-105.65799
Teresita,MO,37.153294,-91.337506
Terlingua,TX,29.441286,-103.63643
Terlton,OK,36.169806,-96.44005
Termo,CA,40.921124,-120.62265
Terra Alta,WV,39.454805,-79.54326
Terra Bella,CA,35.94901,-119.03742
Terra Ceia,FL,27.575972,-82.58493
Terrace Park,OH,39.161061,-84.30808
Terral,OK,33.9070235,-97.899133
Terre Haute,IN,39.4528835,-87.39651033333334
Terre Hill,PA,40.157565,-76.05041
Terrebonne,OR,44.384155,-121.20181
Terrell,NC,35.585074,-80.96141
Terrell,TX,32.7375565,-96.238115
Terreton,ID,43.857435,-112.42474
Terril,IA,43.303488,-94.96903
Terry,MS,32.119511,-90.32859
Terry,MT,46.897901,-105.46339
Terry,WV,37.848955,-81.093678
Terryville,CT,41.676415,-73.00836
Tescott,KS,38.998387,-97.83261
Tesuque,NM,35.787442,-105.915713
Teterboro,NJ,40.8518615,-74.059935
Tetlin,AK,63.135294,-142.5323
Teton,ID,43.890719,-111.64522
Teton Village,WY,43.443851,-110.694002
Tetonia,ID,43.81958,-111.16768
Teutopolis,IL,39.125573,-88.45609
Tewksbury,MA,42.601684,-71.22071
Texarkana,AR,33.428618,-93.99236
Texarkana,TX,33.44637257142857,-94.20618014285714
Texas City,TX,29.402726,-94.91782375
Texhoma,OK,36.56879,-101.91782
Texico,IL,38.455562,-88.8232
Texico,NM,34.511478,-103.06869
Texline,TX,36.316305,-102.97676
Texola,OK,35.219721,-99.99228
Thacker,WV,37.743063,-82.10801
Thackerville,OK,33.794716,-97.13848
Thatcher,AZ,32.833478,-109.7663815
Thatcher,ID,42.344123,-111.67297
Thawville,IL,40.6756,-88.10761
Thaxton,MS,34.324644,-89.20057
